Date,Time,Unit,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20
2025-08-08,09:01:26,C°,17.75,17.5,17.5,17.75,22.13,17.56,17.63,17.75,17.81,17.56,17.56,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:01:35,C°,17.75,17.5,17.5,17.81,22.19,17.5,17.63,17.75,17.81,17.56,17.5,17.25,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:01:45,C°,17.75,17.5,17.5,17.75,22.19,17.5,17.63,17.81,17.81,17.5,17.69,17.25,17.56,17.44,17.63,17.44,17.44,17.44,17.5,17.44
2025-08-08,09:01:54,C°,17.75,17.56,17.5,17.75,22.19,17.5,17.63,17.75,17.81,17.56,17.56,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:02:03,C°,17.69,17.5,17.5,17.81,22.13,17.5,17.63,17.75,17.81,17.5,17.5,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:02:12,C°,17.69,17.56,17.5,17.75,22.19,17.5,17.63,17.75,17.75,17.56,17.5,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:02:21,C°,17.69,17.5,17.5,17.81,22.13,17.56,17.69,17.81,17.81,17.5,17.56,17.31,17.56,17.44,17.56,17.44,17.44,17.38,17.5,17.44
2025-08-08,09:02:31,C°,17.69,17.56,17.5,17.81,22.13,17.56,17.56,17.81,17.75,17.5,17.69,17.25,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:02:40,C°,17.69,17.5,17.5,17.81,22.19,17.5,17.63,17.75,17.81,17.56,17.69,17.31,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:02:49,C°,17.69,17.5,17.5,17.81,22.13,17.56,17.69,17.75,17.81,17.5,17.69,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:02:58,C°,17.69,17.56,17.5,17.75,22.19,17.5,17.63,17.81,17.75,17.5,17.56,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:03:07,C°,17.75,17.5,17.5,17.75,22.19,17.5,17.63,17.75,17.75,17.5,17.56,17.31,17.56,17.44,17.56,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:03:17,C°,17.75,17.56,17.5,17.81,22.19,17.56,17.56,17.81,17.81,17.5,17.69,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:03:26,C°,17.75,17.56,17.5,17.75,22.19,17.5,17.63,17.81,17.81,17.56,17.69,17.31,17.56,17.44,17.63,17.44,17.44,17.38,17.5,17.44
2025-08-08,09:03:35,C°,17.69,17.5,17.5,17.75,22.13,17.56,17.63,17.75,17.81,17.56,17.56,17.25,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:03:44,C°,17.69,17.5,17.44,17.81,22.19,17.5,17.63,17.81,17.81,17.5,17.75,17.25,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:03:53,C°,17.75,17.5,17.5,17.81,22.13,17.56,17.63,17.81,17.75,17.5,17.56,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:04:02,C°,17.75,17.5,17.5,17.81,22.19,17.5,17.56,17.75,17.75,17.5,17.69,17.25,17.56,17.44,17.56,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:04:12,C°,17.75,17.5,17.5,17.75,22.19,17.56,17.63,17.81,17.75,17.5,17.56,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:04:21,C°,17.69,17.56,17.44,17.75,22.13,17.56,17.63,17.75,17.81,17.5,17.69,17.31,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:04:30,C°,17.69,17.56,17.5,17.75,22.13,17.56,17.69,17.75,17.75,17.5,17.75,17.31,17.56,17.44,17.63,17.44,17.44,17.44,17.5,17.44
2025-08-08,09:04:39,C°,17.81,17.5,17.44,17.81,22.19,17.56,17.63,17.75,17.75,17.5,17.56,17.25,17.5,17.44,17.56,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:04:48,C°,17.75,17.5,17.5,17.75,22.19,17.56,17.56,17.75,17.75,17.56,17.63,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:04:58,C°,17.69,17.56,17.5,17.81,22.19,17.56,17.56,17.75,17.75,17.56,17.69,17.25,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:05:07,C°,17.75,17.5,17.44,17.88,22.19,17.5,17.63,17.75,17.81,17.5,17.63,17.31,17.56,17.5,17.56,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:05:16,C°,17.75,17.5,17.5,17.81,22.19,17.56,17.63,17.81,17.81,17.5,17.69,17.31,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:05:25,C°,17.75,17.5,17.5,17.81,22.13,17.5,17.63,17.75,17.81,17.5,17.63,17.31,17.56,17.44,17.56,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:05:34,C°,17.69,17.5,17.5,17.81,22.13,17.56,17.63,17.75,17.81,17.5,17.69,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.56,17.44
2025-08-08,09:05:44,C°,17.75,17.56,17.44,17.81,22.13,17.56,17.63,17.81,17.75,17.5,17.63,17.31,17.56,17.44,17.56,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:05:53,C°,17.69,17.5,17.5,17.75,22.19,17.56,17.63,17.75,17.81,17.5,17.56,17.25,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:06:02,C°,17.69,17.56,17.5,17.81,22.19,17.56,17.63,17.75,17.75,17.5,17.69,17.31,17.56,17.5,17.56,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:06:11,C°,17.63,17.5,17.44,17.81,22.19,17.5,17.63,17.81,17.81,17.5,17.75,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:06:20,C°,17.69,17.5,17.5,17.81,22.13,17.5,17.63,17.81,17.81,17.5,17.75,17.25,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:06:30,C°,17.69,17.56,17.44,17.75,22.19,17.56,17.63,17.75,17.81,17.44,17.56,17.31,17.56,17.44,17.56,17.44,17.44,17.44,17.5,17.44
2025-08-08,09:06:39,C°,17.75,17.56,17.5,17.75,22.19,17.56,17.63,17.81,17.81,17.5,17.5,17.31,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:06:48,C°,17.75,17.5,17.5,17.75,22.19,17.5,17.63,17.81,17.75,17.56,17.63,17.31,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:06:57,C°,17.69,17.5,17.5,17.81,22.13,17.56,17.63,17.81,17.75,17.5,17.69,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:07:06,C°,17.69,17.5,17.5,17.75,22.13,17.5,17.63,17.75,17.81,17.5,17.69,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:07:16,C°,17.75,17.5,17.44,17.75,22.19,17.5,17.63,17.75,17.75,17.56,17.63,17.25,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:07:25,C°,17.69,17.56,17.5,17.81,22.19,17.5,17.63,17.81,17.81,17.56,17.69,17.31,17.56,17.44,17.56,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:07:34,C°,17.69,17.5,17.44,17.81,22.13,17.5,17.63,17.81,17.81,17.5,17.5,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:07:43,C°,17.75,17.5,17.5,17.75,22.13,17.56,17.63,17.81,17.81,17.5,17.69,17.31,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:07:52,C°,17.75,17.56,17.5,17.75,22.13,17.56,17.63,17.81,17.81,17.56,17.56,17.25,17.56,17.44,17.56,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:08:01,C°,17.69,17.5,17.5,17.75,22.19,17.56,17.63,17.81,17.75,17.56,17.69,17.25,17.56,17.44,17.56,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:08:11,C°,17.69,17.5,17.5,17.75,22.19,17.56,17.63,17.75,17.81,17.56,17.56,17.31,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:08:20,C°,17.75,17.5,17.5,17.81,22.13,17.56,17.63,17.81,17.81,17.56,17.75,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:08:29,C°,17.75,17.5,17.5,17.75,22.19,17.56,17.63,17.81,17.75,17.5,17.56,17.31,17.5,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:08:38,C°,17.69,17.5,17.5,17.75,22.19,17.56,17.56,17.81,17.69,17.5,17.63,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:08:47,C°,17.69,17.56,17.44,17.81,22.13,17.5,17.56,17.81,17.75,17.5,17.63,17.31,17.56,17.44,17.56,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:08:57,C°,17.75,17.5,17.5,17.81,22.19,17.56,17.63,17.75,17.81,17.56,17.69,17.31,17.56,17.44,17.63,17.44,17.44,17.44,17.5,17.44
2025-08-08,09:09:06,C°,17.75,17.5,17.44,17.81,22.19,17.56,17.63,17.81,17.81,17.5,17.69,17.31,17.56,17.44,17.56,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:09:15,C°,17.75,17.56,17.44,17.75,22.19,17.56,17.63,17.81,17.75,17.5,17.69,17.31,17.56,17.44,17.56,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:09:24,C°,17.69,17.5,17.44,17.81,22.19,17.56,17.63,17.81,17.81,17.44,17.56,17.25,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:09:33,C°,17.69,17.5,17.5,17.75,22.19,17.56,17.63,17.81,17.75,17.56,17.69,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:09:43,C°,17.75,17.56,17.5,17.75,22.19,17.5,17.63,17.81,17.75,17.5,17.69,17.25,17.56,17.44,17.56,17.44,17.44,17.44,17.5,17.44
2025-08-08,09:09:52,C°,17.69,17.5,17.44,17.75,22.19,17.56,17.63,17.75,17.75,17.5,17.63,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:10:01,C°,17.69,17.5,17.5,17.75,22.19,17.5,17.63,17.75,17.81,17.56,17.63,17.31,17.56,17.44,17.56,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:10:10,C°,17.75,17.5,17.5,17.75,22.19,17.56,17.63,17.81,17.75,17.56,17.5,17.31,17.56,17.44,17.63,17.44,17.44,17.38,17.5,17.44
2025-08-08,09:10:19,C°,17.75,17.56,17.5,17.75,22.19,17.5,17.63,17.81,17.81,17.5,17.69,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:10:29,C°,17.75,17.5,17.5,17.81,22.13,17.56,17.63,17.81,17.75,17.56,17.69,17.25,17.56,17.44,17.56,17.44,17.44,17.44,17.5,17.44
2025-08-08,09:10:38,C°,17.69,17.5,17.5,17.81,22.13,17.56,17.69,17.75,17.81,17.5,17.69,17.25,17.56,17.44,17.63,17.44,17.44,17.38,17.5,17.44
2025-08-08,09:10:47,C°,17.75,17.56,17.5,17.75,22.13,17.5,17.63,17.81,17.81,17.5,17.56,17.31,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:10:56,C°,17.75,17.5,17.44,17.75,22.13,17.56,17.63,17.81,17.81,17.56,17.69,17.25,17.5,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:11:05,C°,17.75,17.5,17.44,17.81,22.13,17.5,17.63,17.81,17.75,17.5,17.63,17.25,17.5,17.44,17.56,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:11:14,C°,17.69,17.5,17.44,17.75,22.13,17.56,17.63,17.81,17.81,17.5,17.5,17.31,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:11:24,C°,17.75,17.5,17.5,17.81,22.13,17.56,17.63,17.81,17.81,17.5,17.56,17.25,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:11:33,C°,17.69,17.5,17.44,17.81,22.19,17.56,17.63,17.81,17.75,17.5,17.56,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:11:42,C°,17.75,17.5,17.5,17.81,22.19,17.5,17.63,17.81,17.81,17.5,17.63,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:11:51,C°,17.75,17.5,17.44,17.69,22.13,17.56,17.63,17.81,17.75,17.44,17.5,17.25,17.5,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:12:00,C°,17.75,17.5,17.5,17.75,22.19,17.56,17.63,17.81,17.81,17.56,17.63,17.31,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:12:10,C°,17.69,17.5,17.44,17.81,22.13,17.56,17.63,17.81,17.81,17.56,17.69,17.25,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:12:19,C°,17.75,17.5,17.5,17.75,22.19,17.56,17.63,17.88,17.81,17.5,17.69,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:12:28,C°,17.75,17.5,17.44,17.81,22.13,17.56,17.63,17.81,17.81,17.5,17.63,17.25,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:12:37,C°,17.69,17.5,17.5,17.75,22.19,17.56,17.63,17.88,17.81,17.56,17.69,17.25,17.56,17.44,17.56,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:12:46,C°,17.75,17.5,17.5,17.75,22.13,17.56,17.63,17.81,17.81,17.5,17.75,17.31,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:12:56,C°,17.69,17.5,17.44,17.81,22.13,17.56,17.63,17.81,17.81,17.5,17.69,17.25,17.56,17.44,17.63,17.44,17.44,17.44,17.5,17.44
2025-08-08,09:13:05,C°,17.69,17.5,17.5,17.75,22.13,17.56,17.56,17.81,17.81,17.56,17.63,17.31,17.5,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:13:14,C°,17.75,17.5,17.44,17.75,22.19,17.56,17.63,17.81,17.75,17.56,17.69,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:13:23,C°,17.75,17.5,17.44,17.81,22.13,17.56,17.63,17.81,17.81,17.63,17.63,17.25,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:13:32,C°,17.69,17.5,17.44,17.75,22.13,17.56,17.63,17.88,17.75,17.56,17.63,17.31,17.56,17.44,17.63,17.44,17.44,17.38,17.5,17.44
2025-08-08,09:13:42,C°,17.69,17.5,17.44,17.75,22.19,17.56,17.63,17.81,17.75,17.56,17.69,17.25,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:13:51,C°,17.75,17.5,17.44,17.81,22.13,17.56,17.63,17.81,17.81,17.5,17.69,17.31,17.56,17.44,17.63,17.44,17.44,17.44,17.5,17.44
2025-08-08,09:14:00,C°,17.75,17.5,17.5,17.75,22.19,17.56,17.56,17.81,17.75,17.5,17.69,17.25,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:14:09,C°,17.69,17.5,17.5,17.75,22.13,17.56,17.63,17.81,17.75,17.56,17.56,17.31,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:14:18,C°,17.75,17.56,17.5,17.81,22.13,17.56,17.56,17.75,17.81,17.56,17.56,17.31,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:14:28,C°,17.69,17.56,17.5,17.81,22.13,17.56,17.63,17.81,17.81,17.56,17.5,17.25,17.56,17.44,17.56,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:14:37,C°,17.75,17.5,17.44,17.81,22.13,17.56,17.56,17.81,17.81,17.5,17.5,17.31,17.56,17.44,17.56,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:14:46,C°,17.69,17.5,17.5,17.75,22.13,17.56,17.63,17.81,17.81,17.56,17.69,17.31,17.56,17.44,17.56,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:14:55,C°,17.69,17.56,17.5,17.81,22.13,17.56,17.63,17.81,17.81,17.56,17.63,17.25,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:15:04,C°,17.69,17.5,17.44,17.81,22.13,17.56,17.63,17.81,17.81,17.5,17.56,17.25,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:15:13,C°,17.63,17.5,17.44,17.81,22.13,17.56,17.56,17.81,17.81,17.56,17.5,17.31,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:15:23,C°,17.69,17.5,17.44,17.81,22.19,17.56,17.63,17.81,17.75,17.5,17.56,17.31,17.56,17.44,17.63,17.44,17.44,17.38,17.5,17.44
2025-08-08,09:15:32,C°,17.69,17.5,17.5,17.75,22.19,17.56,17.63,17.81,17.88,17.5,17.69,17.25,17.56,17.5,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:15:41,C°,17.69,17.5,17.44,17.75,22.19,17.56,17.56,17.75,17.81,17.5,17.69,17.25,17.5,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:15:50,C°,17.75,17.5,17.5,17.75,22.19,17.56,17.63,17.81,17.75,17.5,17.63,17.31,17.56,17.44,17.63,17.44,17.44,17.38,17.5,17.44
2025-08-08,09:15:59,C°,17.75,17.5,17.44,17.75,22.13,17.56,17.69,17.81,17.81,17.56,17.63,17.31,17.56,17.44,17.56,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:16:09,C°,17.69,17.5,17.44,17.81,22.13,17.5,17.56,17.81,17.75,17.56,17.63,17.25,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:16:18,C°,17.69,17.5,17.5,17.81,22.13,17.5,17.63,17.81,17.81,17.5,17.56,17.25,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:16:27,C°,17.69,17.5,17.44,17.81,22.13,17.56,17.63,17.81,17.81,17.5,17.69,17.25,17.56,17.44,17.56,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:16:36,C°,17.75,17.5,17.44,17.75,22.13,17.56,17.63,17.81,17.75,17.56,17.69,17.25,17.56,17.44,17.56,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:16:45,C°,17.75,17.5,17.44,17.75,22.19,17.56,17.69,17.75,17.75,17.56,17.5,17.25,17.56,17.44,17.56,17.44,17.44,17.44,17.5,17.44
2025-08-08,09:16:55,C°,17.69,17.5,17.44,17.75,22.13,17.56,17.56,17.75,17.81,17.5,17.56,17.25,17.5,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:17:04,C°,17.75,17.5,17.44,17.75,22.19,17.56,17.69,17.81,17.81,17.56,17.69,17.25,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:17:13,C°,17.69,17.5,17.5,17.75,22.13,17.56,17.63,17.75,17.75,17.56,17.63,17.31,17.5,17.44,17.63,17.44,17.44,17.38,17.5,17.44
2025-08-08,09:17:22,C°,17.69,17.5,17.44,17.81,22.19,17.5,17.63,17.81,17.75,17.56,17.63,17.25,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:17:31,C°,17.75,17.5,17.44,17.75,22.13,17.56,17.56,17.88,17.75,17.56,17.69,17.31,17.56,17.44,17.56,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:17:41,C°,17.75,17.5,17.5,17.75,22.13,17.56,17.63,17.81,17.81,17.5,17.63,17.25,17.56,17.44,17.63,17.44,17.44,17.44,17.5,17.44
2025-08-08,09:17:50,C°,17.63,17.5,17.38,17.75,22.13,17.56,17.63,17.88,17.75,17.5,17.5,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:17:59,C°,17.75,17.5,17.44,17.75,22.13,17.5,17.63,17.81,17.75,17.5,17.75,17.25,17.5,17.44,17.63,17.44,17.44,17.44,17.5,17.44
2025-08-08,09:18:08,C°,17.69,17.5,17.5,17.75,22.13,17.56,17.56,17.81,17.81,17.63,17.63,17.31,17.56,17.44,17.56,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:18:17,C°,17.75,17.5,17.5,17.69,22.13,17.56,17.63,17.81,17.81,17.56,17.69,17.25,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:18:26,C°,17.69,17.5,17.44,17.75,22.13,17.56,17.63,17.81,17.75,17.5,17.63,17.31,17.56,17.44,17.56,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:18:36,C°,17.75,17.44,17.44,17.75,22.13,17.56,17.63,17.81,17.75,17.56,17.56,17.31,17.56,17.44,17.56,17.44,17.44,17.38,17.5,17.44
2025-08-08,09:18:45,C°,17.69,17.5,17.44,17.75,22.13,17.56,17.63,17.88,17.75,17.5,17.63,17.31,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:18:54,C°,17.69,17.5,17.44,17.81,22.13,17.56,17.63,17.81,17.75,17.5,17.5,17.31,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:19:03,C°,17.75,17.5,17.44,17.81,22.13,17.56,17.63,17.81,17.75,17.56,17.56,17.31,17.5,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:19:12,C°,17.75,17.44,17.44,17.81,22.13,17.56,17.63,17.81,17.88,17.56,17.69,17.31,17.56,17.44,17.56,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:19:22,C°,17.69,17.5,17.44,17.81,22.13,17.56,17.63,17.81,17.81,17.56,17.69,17.31,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:19:31,C°,17.75,17.44,17.44,17.75,22.13,17.56,17.63,17.81,17.75,17.5,17.56,17.31,17.56,17.44,17.56,17.44,17.44,17.38,17.5,17.44
2025-08-08,09:19:40,C°,17.69,17.44,17.44,17.75,22.19,17.56,17.63,17.81,17.81,17.56,17.56,17.25,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:19:49,C°,17.69,17.5,17.44,17.75,22.19,17.56,17.63,17.81,17.81,17.56,17.63,17.31,17.56,17.44,17.63,17.44,17.44,17.44,17.5,17.44
2025-08-08,09:19:58,C°,17.69,17.5,17.5,17.75,22.13,17.56,17.63,17.81,17.75,17.56,17.69,17.31,17.56,17.44,17.56,17.44,17.44,17.38,17.5,17.44
2025-08-08,09:20:08,C°,17.69,17.5,17.44,17.75,22.13,17.56,17.56,17.75,17.81,17.56,17.63,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:20:17,C°,17.69,17.5,17.5,17.75,22.13,17.56,17.63,17.81,17.75,17.56,17.69,17.31,17.56,17.44,17.63,17.44,17.44,17.44,17.5,17.44
2025-08-08,09:20:26,C°,17.75,17.5,17.5,17.75,22.13,17.56,17.63,17.81,17.75,17.56,17.75,17.31,17.5,17.44,17.63,17.44,17.44,17.44,17.5,17.44
2025-08-08,09:20:35,C°,17.69,17.5,17.5,17.81,22.19,17.5,17.63,17.81,17.75,17.56,17.56,17.25,17.56,17.44,17.56,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:20:44,C°,17.69,17.5,17.44,17.81,22.13,17.56,17.56,17.75,17.81,17.56,17.69,17.25,17.56,17.44,17.56,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:20:54,C°,17.69,17.5,17.44,17.81,22.13,17.56,17.63,17.81,17.81,17.56,17.75,17.31,17.5,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:21:03,C°,17.69,17.5,17.5,17.81,22.13,17.56,17.63,17.81,17.75,17.56,17.69,17.31,17.5,17.44,17.63,17.44,17.44,17.44,17.5,17.44
2025-08-08,09:21:12,C°,17.69,17.5,17.5,17.75,22.19,17.56,17.56,17.81,17.81,17.5,17.56,17.25,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:21:21,C°,17.69,17.5,17.44,17.81,22.19,17.56,17.56,17.81,17.81,17.56,17.63,17.25,17.56,17.44,17.63,17.44,17.44,17.38,17.5,17.44
2025-08-08,09:21:30,C°,17.69,17.44,17.44,17.75,22.19,17.56,17.63,17.81,17.75,17.56,17.56,17.25,17.56,17.44,17.56,17.44,17.44,17.38,17.5,17.44
2025-08-08,09:21:40,C°,17.69,17.5,17.44,17.81,22.13,17.56,17.63,17.81,17.81,17.5,17.75,17.25,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:21:49,C°,17.69,17.5,17.44,17.81,22.13,17.56,17.56,17.75,17.81,17.56,17.63,17.31,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:21:58,C°,17.63,17.5,17.5,17.75,22.19,17.56,17.56,17.75,17.81,17.56,17.56,17.25,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:22:07,C°,17.69,17.5,17.44,17.81,22.13,17.56,17.56,17.81,17.75,17.5,17.5,17.31,17.56,17.44,17.56,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:22:16,C°,17.69,17.44,17.44,17.75,22.13,17.5,17.56,17.75,17.75,17.56,17.75,17.31,17.56,17.44,17.56,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:22:25,C°,17.69,17.5,17.44,17.75,22.19,17.56,17.56,17.81,17.81,17.5,17.63,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:22:35,C°,17.75,17.5,17.5,17.81,22.19,17.56,17.63,17.81,17.75,17.56,17.56,17.25,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:22:44,C°,17.69,17.5,17.5,17.81,22.13,17.56,17.56,17.81,17.81,17.56,17.5,17.31,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:22:53,C°,17.69,17.5,17.44,17.81,22.13,17.5,17.63,17.88,17.81,17.5,17.63,17.31,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:23:02,C°,17.69,17.5,17.44,17.81,22.19,17.56,17.63,17.81,17.81,17.5,17.69,17.25,17.56,17.44,17.63,17.5,17.44,17.44,17.5,17.44
2025-08-08,09:23:11,C°,17.69,17.5,17.5,17.81,22.19,17.56,17.63,17.75,17.81,17.56,17.5,17.31,17.56,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:23:21,C°,17.69,17.5,17.44,17.75,22.13,17.5,17.63,17.81,17.81,17.56,17.63,17.25,17.5,17.44,17.63,17.5,17.44,17.38,17.5,17.44
2025-08-08,09:23:30,C°,17.63,17.5,17.5,17.75,22.13,17.56,17.63,17.81,17.81,17.56,17.56,17.25,17.5,17.44,17.63,17.5,17.44,17.38,17.5,17.44
